U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.107798,0.150953,-0.00479713,-1,2.21885e-16,-2.21867e-16,0.00115807,0.304037,0.303863,1.52021,1.2192,119,0,1
0.119215,0.149334,-0.00395519,-0.5,-0.5,-1.10933e-16,0.00116305,0.355139,0.386241,1.52027,1.2192,120,0,1
0.124486,0.149721,-0.00316573,0,-1,0,0.00115967,0.351729,0.447985,1.52032,1.2192,121,0,1
0.126347,0.151042,-0.00246259,0,-1,0,0.00116008,0.330644,0.494272,1.52036,1.2192,122,0,1
0.126605,0.152641,-0.00187409,0,-1,0,0.00115716,0.318566,0.528973,1.52037,1.2192,123,0,1
0.126195,0.154164,-0.00141586,0,-1,0,0.0011458,0.311878,0.554989,1.52036,1.2192,124,0,1
0.12553,0.155422,-0.00106793,0,-1,0,0.00112633,0.308278,0.574501,1.52032,1.2192,125,0,1
0.124796,0.156347,-0.000805955,0,-1,0,0.00110151,0.306384,0.589143,1.52025,1.2192,126,0,1
0.124087,0.156944,-0.000603199,0,-1,0,0.00107411,0.305399,0.600142,1.52014,1.2192,127,0,1
0.123253,0.157311,-0.000404025,0,-1,0,0.00103977,0.304864,0.608418,1.52001,1.2192,128,0,1
0.121925,0.157218,-0.000176801,0,-1,0,0.000990127,0.304588,0.622031,1.51986,1.2192,129,0,1
0.119684,0.155913,3.82922e-05,0,-1,0,0.000925653,0.30443,0.638232,1.51969,1.2192,130,0,1
0.115936,0.152301,0.000178812,0,-1,0,0.00085475,0.304274,0.657497,1.51953,1.2192,131,0,1
0.109776,0.145063,0.000173881,0,-1,0,0.000789067,0.304132,0.680396,1.51938,1.2192,132,0,1
0.100095,0.133151,-3.66661e-05,0,-1,0,0.000738999,0.304008,0.70761,1.51925,1.2192,133,0,1
0.0860173,0.116358,-0.000468962,0,-1,0,0.000708635,0.303904,0.73995,1.51914,1.2192,134,0,1
0.0672893,0.0956234,-0.00106232,0,-1,0,0.000697462,0.303824,0.778385,1.51904,1.2192,135,0,1
0.0453016,0.0732619,-0.00165749,0,-1,0,0.000709182,0.303766,0.824068,1.51897,1.2192,136,0,1
0.00661165,0.0518968,-0.00160545,0,-1,0,0.000365375,0.136667,0.707579,1.35364,1.2192,137,0,1
-0.0182954,0.0275577,-0.00207242,0,-1,0,0.000363393,0.136546,0.739953,1.35351,1.2192,138,0,1
-0.0329753,0.0167203,-0.00189945,0,-1,0,0.000425509,0.136466,0.778407,1.3534,1.2192,139,0,1
-0.040254,0.0140334,-0.00139189,0,-1,0,0.00052549,0.136424,0.824098,1.35333,1.2192,140,0,1
-0.0468415,0.00551664,-0.000876982,0,-1,0,5.64097e-05,0.0130937,0.637894,1.23068,1.2192,141,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.639972,1.2192,1.2192,142,0,1
-0.0165577,0.0738686,0.000773792,0,-1,0,0.000139815,0.0138777,0.621108,1.23175,1.2192,143,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.623672,1.2192,1.2192,144,0,1
-0.042273,-0.00564846,-0.0023114,0,-1,0,3.48984e-05,0.0127438,0.657531,1.23032,1.2192,145,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.659887,1.2192,1.2192,146,0,1
-0.0377207,-0.00284322,-0.00259764,0,-1,0,3.75572e-05,0.0126332,0.680631,1.23021,1.2192,147,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.683391,1.2192,1.2192,148,0,1
-0.0342541,-0.00113024,-0.00226843,0,-1,0,4.29414e-05,0.0126131,0.707915,1.23017,1.2192,149,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.711146,1.2192,1.2192,150,0,1
-0.0330257,1.43088e-05,-0.00180288,0,-1,0,4.62672e-05,0.0126377,0.740248,1.23015,1.2192,151,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.744052,1.2192,1.2192,152,0,1
-0.0337205,0.000670539,-0.00128547,0,-1,0,4.84216e-05,0.0126971,0.778641,1.23014,1.2192,153,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.78314,1.2192,1.2192,154,0,1
-0.0361236,0.000981086,-0.000740056,0,-1,0,5.06271e-05,0.0127939,0.824273,1.23014,1.2192,155,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.829608,1.2192,1.2192,156,0,1
0.0179027,0.0928227,0.00144712,0,-1,0,0.000193311,0.0296733,0.621171,1.2474,1.2192,157,0,1
-0.0179979,0.0261559,-0.00079745,0,-1,0,0.000118422,0.028863,0.637817,1.24655,1.2192,158,0,1
-0.0401314,-0.00133722,-0.00260696,0,-1,0,8.23884e-05,0.0284226,0.657405,1.2461,1.2192,159,0,1
-0.043042,-0.00309443,-0.00288284,0,-1,0,8.82648e-05,0.0282356,0.680501,1.24587,1.2192,160,0,1
-0.0428068,-0.00120257,-0.00247195,0,-1,0,0.000110614,0.0281757,0.707809,1.24576,1.2192,161,0,1
-0.0429893,0.000546834,-0.00191915,0,-1,0,0.000126477,0.0281918,0.740172,1.2457,1.2192,162,0,1
-0.0443923,0.0016838,-0.00131084,0,-1,0,0.000135122,0.028269,0.778591,1.24567,1.2192,163,0,1
-0.0472158,0.00227504,-0.000666503,0,-1,0,0.000141402,0.0284089,0.824241,1.24565,1.2192,164,0,1
0.0419811,0.120934,0.00183868,0,-1,0,0.000269768,0.0486921,0.621323,1.26648,1.2192,165,0,1
0.00897676,0.0619762,-0.000173219,0,-1,0,0.000195545,0.0481007,0.637819,1.26585,1.2192,166,0,1
-0.0247732,0.0178873,-0.00206595,0,-1,0,0.000144543,0.0476855,0.657332,1.26542,1.2192,167,0,1
-0.0399008,0.00146994,-0.00266718,0,-1,0,0.000132235,0.0474415,0.680403,1.26515,1.2192,168,0,1
-0.0441238,0.000210419,-0.00240392,0,-1,0,0.000162587,0.0473112,0.707714,1.26499,1.2192,169,0,1
-0.0460257,0.0018311,-0.00188114,0,-1,0,0.000200518,0.047257,0.740095,1.26489,1.2192,170,0,1
-0.048173,0.00325415,-0.00127391,0,-1,0,0.000224947,0.0472601,0.778534,1.26483,1.2192,171,0,1
-0.0512611,0.00403125,-0.000620109,0,-1,0,0.000239484,0.0473139,0.824201,1.26479,1.2192,172,0,1
0.0594077,0.141271,0.0021312,0,-1,0,0.000364125,0.0723185,0.621475,1.28996,1.2192,173,0,1
0.0358907,0.0974279,0.000715652,0,-1,0,0.000287643,0.071872,0.637865,1.28949,1.2192,174,0,1
0.00278372,0.0505597,-0.00103667,0,-1,0,0.000232236,0.0715116,0.657308,1.28911,1.2192,175,0,1
-0.0251172,0.0175211,-0.00219356,0,-1,0,0.000195146,0.0712601,0.680343,1.28884,1.2192,176,0,1
-0.0391325,0.00549095,-0.0023421,0,-1,0,0.000205719,0.0710977,0.707644,1.28865,1.2192,177,0,1
-0.0445215,0.00447895,-0.0019302,0,-1,0,0.000258516,0.0710039,0.74003,1.28853,1.2192,178,0,1
-0.0478802,0.00553979,-0.00135342,0,-1,0,0.000311486,0.070964,0.778481,1.28845,1.2192,179,0,1
